Time,TMP,Pressure,Enthalpy,OH,O2,CH4,C_MF,H_MF,N_MF,O_MF
   0.00010, 926.84966,101325.00000,910121.77856,   0.00000,   0.22511,   0.03386,   0.02535,   0.00851,   0.74103,   0.22511
   0.00110, 926.84937,101325.00000,910121.77856,   0.00000,   0.22511,   0.03386,   0.02535,   0.00851,   0.74103,   0.22511
   0.00210, 926.86345,101325.00000,910121.77856,   0.00000,   0.22511,   0.03386,   0.02535,   0.00851,   0.74103,   0.22511
   0.00310, 926.90547,101325.00000,910121.77856,   0.00000,   0.22510,   0.03385,   0.02535,   0.00851,   0.74103,   0.22511
   0.00410, 926.97598,101325.00000,910121.77856,   0.00000,   0.22508,   0.03384,   0.02535,   0.00851,   0.74103,   0.22511
   0.00510, 927.06672,101325.00000,910121.77856,   0.00000,   0.22507,   0.03383,   0.02535,   0.00851,   0.74103,   0.22511
   0.00610, 927.17242,101325.00000,910121.77856,   0.00000,   0.22505,   0.03382,   0.02535,   0.00851,   0.74103,   0.22511
   0.00710, 927.29174,101325.00000,910121.77856,   0.00000,   0.22504,   0.03380,   0.02535,   0.00851,   0.74103,   0.22511
   0.00810, 927.42512,101325.00000,910121.77856,   0.00000,   0.22502,   0.03379,   0.02535,   0.00851,   0.74103,   0.22511
   0.00910, 927.57371,101325.00000,910121.77856,   0.00000,   0.22499,   0.03377,   0.02535,   0.00851,   0.74103,   0.22511
   0.01010, 927.73901,101325.00000,910121.77856,   0.00000,   0.22497,   0.03375,   0.02535,   0.00851,   0.74103,   0.22511
   0.01110, 927.92275,101325.00000,910121.77856,   0.00000,   0.22494,   0.03373,   0.02535,   0.00851,   0.74103,   0.22511
   0.01210, 928.12695,101325.00000,910121.77856,   0.00000,   0.22491,   0.03371,   0.02535,   0.00851,   0.74103,   0.22511
   0.01310, 928.35394,101325.00000,910121.77856,   0.00000,   0.22488,   0.03369,   0.02535,   0.00851,   0.74103,   0.22511
   0.01410, 928.60645,101325.00000,910121.77856,   0.00000,   0.22484,   0.03366,   0.02535,   0.00851,   0.74103,   0.22511
   0.01510, 928.88764,101325.00000,910121.77856,   0.00000,   0.22480,   0.03363,   0.02535,   0.00851,   0.74103,   0.22511
   0.01610, 929.20125,101325.00000,910121.77856,   0.00000,   0.22475,   0.03360,   0.02535,   0.00851,   0.74103,   0.22511
   0.01710, 929.55173,101325.00000,910121.77856,   0.00000,   0.22470,   0.03356,   0.02535,   0.00851,   0.74103,   0.22511
   0.01810, 929.94441,101325.00000,910121.77856,   0.00000,   0.22464,   0.03352,   0.02535,   0.00851,   0.74103,   0.22511
   0.01910, 930.38575,101325.00000,910121.77856,   0.00000,   0.22458,   0.03347,   0.02535,   0.00851,   0.74103,   0.22511
   0.02010, 930.88363,101325.00000,910121.77856,   0.00000,   0.22450,   0.03342,   0.02535,   0.00851,   0.74103,   0.22511
   0.02110, 931.44788,101325.00000,910121.77856,   0.00000,   0.22442,   0.03336,   0.02535,   0.00851,   0.74103,   0.22511
   0.02210, 932.09085,101325.00000,910121.77856,   0.00000,   0.22433,   0.03330,   0.02535,   0.00851,   0.74103,   0.22511
   0.02310, 932.82841,101325.00000,910121.77856,   0.00000,   0.22422,   0.03323,   0.02535,   0.00851,   0.74103,   0.22511
   0.02410, 933.68132,101325.00000,910121.77856,   0.00000,   0.22410,   0.03314,   0.02535,   0.00851,   0.74103,   0.22511
   0.02510, 934.67746,101325.00000,910121.77856,   0.00000,   0.22396,   0.03304,   0.02535,   0.00851,   0.74103,   0.22511
   0.02610, 935.85534,101325.00000,910121.77856,   0.00000,   0.22379,   0.03293,   0.02535,   0.00851,   0.74103,   0.22511
   0.02710, 937.27017,101325.00000,910121.77856,   0.00000,   0.22358,   0.03280,   0.02535,   0.00851,   0.74103,   0.22511
   0.02810, 939.00475,101325.00000,910121.77856,   0.00000,   0.22334,   0.03263,   0.02535,   0.00851,   0.74103,   0.22511
   0.02910, 941.19082,101325.00000,910121.77856,   0.00000,   0.22302,   0.03243,   0.02535,   0.00851,   0.74103,   0.22511
   0.03010, 944.05528,101325.00000,910121.77856,   0.00000,   0.22261,   0.03217,   0.02535,   0.00851,   0.74103,   0.22511
   0.03110, 948.03570,101325.00000,910121.77856,   0.00000,   0.22205,   0.03182,   0.02535,   0.00851,   0.74103,   0.22511
   0.03210, 954.13610,101325.00000,910121.77856,   0.00000,   0.22117,   0.03129,   0.02535,   0.00851,   0.74103,   0.22511
   0.03310, 965.48947,101325.00000,910121.77855,   0.00000,   0.21955,   0.03036,   0.02535,   0.00851,   0.74103,   0.22511
   0.03410,1002.40262,101325.00000,910121.77853,   0.00000,   0.21427,   0.02758,   0.02535,   0.00851,   0.74103,   0.22511
   0.03510,2030.95646,101325.00000,910121.77852,   0.00581,   0.09010,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.03610,2078.95811,101325.00000,910121.77857,   0.00450,   0.08931,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.03710,2079.45654,101325.00000,910121.77857,   0.00447,   0.08921,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.03810,2079.19419,101325.00000,910121.77857,   0.00447,   0.08912,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.03910,2078.92268,101325.00000,910121.77857,   0.00446,   0.08903,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04010,2078.65417,101325.00000,910121.77857,   0.00446,   0.08894,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04110,2078.38892,101325.00000,910121.77857,   0.00445,   0.08885,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04210,2078.12698,101325.00000,910121.77857,   0.00445,   0.08876,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04310,2077.86837,101325.00000,910121.77857,   0.00444,   0.08868,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04410,2077.61314,101325.00000,910121.77857,   0.00444,   0.08859,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04510,2077.36131,101325.00000,910121.77857,   0.00443,   0.08851,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04610,2077.11291,101325.00000,910121.77857,   0.00443,   0.08842,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04710,2076.86794,101325.00000,910121.77857,   0.00442,   0.08834,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04810,2076.62643,101325.00000,910121.77857,   0.00442,   0.08826,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04910,2076.38839,101325.00000,910121.77857,   0.00441,   0.08818,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05010,2076.15382,101325.00000,910121.77857,   0.00441,   0.08810,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05110,2075.92271,101325.00000,910121.77856,   0.00440,   0.08803,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05210,2075.69508,101325.00000,910121.77856,   0.00440,   0.08795,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05310,2075.47091,101325.00000,910121.77856,   0.00439,   0.08788,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05410,2075.25020,101325.00000,910121.77856,   0.00439,   0.08780,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05510,2075.03293,101325.00000,910121.77856,   0.00439,   0.08773,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05610,2074.81909,101325.00000,910121.77856,   0.00438,   0.08766,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05710,2074.60867,101325.00000,910121.77856,   0.00438,   0.08759,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05810,2074.40164,101325.00000,910121.77856,   0.00437,   0.08752,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05910,2074.19798,101325.00000,910121.77856,   0.00437,   0.08746,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06010,2073.99768,101325.00000,910121.77856,   0.00437,   0.08739,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06110,2073.80070,101325.00000,910121.77856,   0.00436,   0.08732,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06210,2073.60702,101325.00000,910121.77856,   0.00436,   0.08726,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06310,2073.41662,101325.00000,910121.77856,   0.00435,   0.08720,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06410,2073.22945,101325.00000,910121.77856,   0.00435,   0.08713,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06510,2073.04550,101325.00000,910121.77856,   0.00435,   0.08707,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06610,2072.86473,101325.00000,910121.77856,   0.00434,   0.08701,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06710,2072.68710,101325.00000,910121.77856,   0.00434,   0.08695,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06810,2072.51258,101325.00000,910121.77856,   0.00434,   0.08690,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06910,2072.34114,101325.00000,910121.77856,   0.00433,   0.08684,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07010,2072.17274,101325.00000,910121.77856,   0.00433,   0.08678,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07110,2072.00735,101325.00000,910121.77856,   0.00433,   0.08673,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07210,2071.84492,101325.00000,910121.77856,   0.00432,   0.08668,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07310,2071.68542,101325.00000,910121.77856,   0.00432,   0.08662,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07410,2071.52882,101325.00000,910121.77856,   0.00432,   0.08657,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07510,2071.37506,101325.00000,910121.77856,   0.00432,   0.08652,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07610,2071.22413,101325.00000,910121.77856,   0.00431,   0.08647,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07710,2071.07596,101325.00000,910121.77856,   0.00431,   0.08642,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07810,2070.93053,101325.00000,910121.77856,   0.00431,   0.08637,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07910,2070.78780,101325.00000,910121.77856,   0.00430,   0.08633,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08010,2070.64773,101325.00000,910121.77856,   0.00430,   0.08628,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08110,2070.51028,101325.00000,910121.77856,   0.00430,   0.08623,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08210,2070.37540,101325.00000,910121.77856,   0.00430,   0.08619,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08310,2070.24306,101325.00000,910121.77856,   0.00429,   0.08615,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08410,2070.11322,101325.00000,910121.77856,   0.00429,   0.08610,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08510,2069.98585,101325.00000,910121.77856,   0.00429,   0.08606,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08610,2069.86089,101325.00000,910121.77856,   0.00429,   0.08602,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08710,2069.73832,101325.00000,910121.77856,   0.00428,   0.08598,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08810,2069.61810,101325.00000,910121.77856,   0.00428,   0.08594,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08910,2069.50018,101325.00000,910121.77856,   0.00428,   0.08590,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09010,2069.38452,101325.00000,910121.77856,   0.00428,   0.08586,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09110,2069.27110,101325.00000,910121.77856,   0.00428,   0.08583,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09210,2069.15987,101325.00000,910121.77855,   0.00427,   0.08579,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09310,2069.05080,101325.00000,910121.77855,   0.00427,   0.08575,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09410,2068.94384,101325.00000,910121.77855,   0.00427,   0.08572,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09510,2068.83897,101325.00000,910121.77855,   0.00427,   0.08568,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09610,2068.73614,101325.00000,910121.77855,   0.00426,   0.08565,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09710,2068.63533,101325.00000,910121.77855,   0.00426,   0.08562,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09810,2068.53649,101325.00000,910121.77855,   0.00426,   0.08558,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09910,2068.43959,101325.00000,910121.77855,   0.00426,   0.08555,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
